Date,GID,Pos,Name,Starter,DK Pts,DK Salary,Team,H/A,Oppt,Team Score,Oppt Score,Minutes,Stat line
20161030,4315,PG,"Smith, Ishmael",1.0,22.0,"$5,200",det,H,mil,98,83,31.15,11pt 2rb 7as 4to 5-17fg 1-1ft
20161030,4077,SG,"Gordon, Eric",1.0,20.75,"$5,400",hou,H,dal,93,92,32.83,14pt 3rb 1as 1st 3to 2trey 5-15fg 2-2ft
20161030,4610,PG/SG,"Dellavedova, Matthew",1.0,20.0,"$3,900",mil,A,det,83,98,30.95,10pt 2rb 5as 2to 2trey 4-7fg
20161030,4245,PG,"Mills, Patty",,19.5,"$3,800",sas,A,mia,106,99,25.12,18pt 1to 4trey 6-10fg 2-2ft
20161030,4227,SG,"Thornton, Marcus",,19.25,"$3,000",was,A,mem,103,112,15.85,11pt 5rb 1as 1trey 4-6fg 2-3ft
20161030,4515,SG,"Waiters, Dion",1.0,18.0,"$4,000",mia,H,sas,99,106,33.43,9pt 2rb 3as 1st 1bl 6to 2trey 3-9fg 1-2ft
20161030,4382,PG/SG,"Knight, Brandon",,17.75,"$5,600",pho,H,gsw,100,106,25.63,9pt 1rb 3as 2st 3to 1trey 3-12fg 2-2ft
20161030,4707,PG,"Exum, Dante",,17.5,"$3,100",uta,A,lac,75,88,25.65,10pt 2rb 2as 1st 3-6fg 4-4ft
20161030,3116,SG,"Crawford, Jamal",,16.75,"$3,900",lac,H,uta,88,75,20.85,12pt 1rb 1as 1st 4-9fg 4-4ft
20161030,3678,PG,"Udrih, Beno",,16.25,"$3,300",det,H,mil,98,83,16.85,6pt 3rb 6as 5to 3-5fg
20161030,3021,SG,"Ginobili, Manu",,16.0,"$3,900",sas,A,mia,106,99,27.50,4pt 6rb 2as 2st 5to 2-8fg
20161030,4756,PG/SG,"Johnson, Tyler",,16.0,"$4,200",mia,H,sas,99,106,30.38,12pt 3as 1to 5-11fg 2-3ft
