Date,Player,Pos,Salary,Predicted,Scored,Team,Iteration
Dec282016,Jabari Parker,SF/PF,6900,34.66,56.25,MIL,80
Dec282016,Meyers Leonard,PF/C,3000,8.67,27.25,POR,80
Dec282016,John Wall,PG,9500,46.3,67.25,WAS,80
Dec282016,Dwight Howard,C,7300,38.1,53.0,ATL,80
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,80
Dec282016,Ricky Rubio,PG,5900,30.48,45.0,MIN,80
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,94
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,94
Dec282016,Sean Kilpatrick,SG,5400,24.57,33.75,BKN,94
Dec282016,Manu Ginobili,SG,3500,18.93,33.75,SA,94
Dec282016,Jabari Parker,SF/PF,6900,34.66,56.25,MIL,94
Dec282016,John Wall,PG,9500,46.3,67.25,WAS,94
Dec282016,Kyle Lowry,PG,8200,44.58,57.5,TOR,94
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,94
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,98
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,98
Dec282016,Manu Ginobili,SG,3500,18.93,33.75,SA,98
Dec282016,Jabari Parker,SF/PF,6900,34.66,56.25,MIL,98
Dec282016,Wilson Chandler,SF/PF,5600,26.53,33.75,DEN,98
Dec282016,John Wall,PG,9500,46.3,67.25,WAS,98
Dec282016,Kyle Lowry,PG,8200,44.58,57.5,TOR,98
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,98
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,97
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,97
Dec282016,DeMar DeRozan,SG,7800,42.01,52.25,TOR,97
Dec282016,Manu Ginobili,SG,3500,18.93,33.75,SA,97
Dec282016,Jabari Parker,SF/PF,6900,34.66,56.25,MIL,97
Dec282016,Tobias Harris,SF/PF,5500,27.78,42.5,DET,97
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,97
Dec282016,Kevin Durant,SF,9800,50.94,63.75,GS,97
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,96
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,96
Dec282016,Buddy Hield,SG,3200,15.46,29.5,NO,96
Dec282016,Jabari Parker,SF/PF,6900,34.66,56.25,MIL,96
Dec282016,Kyle Lowry,PG,8200,44.58,57.5,TOR,96
Dec282016,Marcin Gortat,C,5700,34.1,41.5,WAS,96
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,96
Dec282016,Kevin Durant,SF,9800,50.94,63.75,GS,96
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,95
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,95
Dec282016,Manu Ginobili,SG,3500,18.93,33.75,SA,95
Dec282016,John Wall,PG,9500,46.3,67.25,WAS,95
Dec282016,Kyle Lowry,PG,8200,44.58,57.5,TOR,95
Dec282016,Nikola Jokic,C,6400,34.77,45.0,DEN,95
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,95
Dec282016,Ricky Rubio,PG,5900,30.48,45.0,MIN,95
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,88
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,88
Dec282016,Jabari Parker,SF/PF,6900,34.66,56.25,MIL,88
Dec282016,Justin Holiday,PG/SG,3600,11.16,29.25,NY,88
Dec282016,John Wall,PG,9500,46.3,67.25,WAS,88
Dec282016,Dwight Howard,C,7300,38.1,53.0,ATL,88
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,88
Dec282016,Derrick Rose,PG,6300,34.73,42.75,NY,88
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,93
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,93
Dec282016,Manu Ginobili,SG,3500,18.93,33.75,SA,93
Dec282016,Paul George,SF/PF,7700,36.61,48.75,IND,93
Dec282016,Jabari Parker,SF/PF,6900,34.66,56.25,MIL,93
Dec282016,Tobias Harris,SF/PF,5500,27.78,42.5,DET,93
Dec282016,John Wall,PG,9500,46.3,67.25,WAS,93
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,93
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,92
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,92
Dec282016,Buddy Hield,SG,3200,15.46,29.5,NO,92
Dec282016,Jabari Parker,SF/PF,6900,34.66,56.25,MIL,92
Dec282016,Tobias Harris,SF/PF,5500,27.78,42.5,DET,92
Dec282016,John Wall,PG,9500,46.3,67.25,WAS,92
Dec282016,Dwight Howard,C,7300,38.1,53.0,ATL,92
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,92
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,91
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,91
Dec282016,Jabari Parker,SF/PF,6900,34.66,56.25,MIL,91
Dec282016,DeMarre Carroll,SF/PF,4000,14.28,34.25,TOR,91
Dec282016,John Wall,PG,9500,46.3,67.25,WAS,91
Dec282016,Dwight Howard,C,7300,38.1,53.0,ATL,91
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,91
Dec282016,Rajon Rondo,PG,5900,27.7,37.75,CHI,91
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,90
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,90
Dec282016,Buddy Hield,SG,3200,15.46,29.5,NO,90
Dec282016,John Wall,PG,9500,46.3,67.25,WAS,90
Dec282016,Kyle Lowry,PG,8200,44.58,57.5,TOR,90
Dec282016,DeAndre Jordan,C,7000,32.25,49.25,LAC,90
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,90
Dec282016,Ricky Rubio,PG,5900,30.48,45.0,MIN,90
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,89
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,89
Dec282016,DeMar DeRozan,SG,7800,42.01,52.25,TOR,89
Dec282016,Buddy Hield,SG,3200,15.46,29.5,NO,89
Dec282016,Jabari Parker,SF/PF,6900,34.66,56.25,MIL,89
Dec282016,Kyle Lowry,PG,8200,44.58,57.5,TOR,89
Dec282016,Dwight Howard,C,7300,38.1,53.0,ATL,89
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,89
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,99
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,99
Dec282016,Manu Ginobili,SG,3500,18.93,33.75,SA,99
Dec282016,DeMarre Carroll,SF/PF,4000,14.28,34.25,TOR,99
Dec282016,John Wall,PG,9500,46.3,67.25,WAS,99
Dec282016,DeAndre Jordan,C,7000,32.25,49.25,LAC,99
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,99
Dec282016,Kevin Durant,SF,9800,50.94,63.75,GS,99
Dec282016,Jimmy Butler,SG/SF,8400,37.79,68.25,CHI,100
Dec282016,Terrence Ross,SG/SF,3600,13.88,40.25,TOR,100
Dec282016,Manu Ginobili,SG,3500,18.93,33.75,SA,100
Dec282016,Jabari Parker,SF/PF,6900,34.66,56.25,MIL,100
Dec282016,Meyers Leonard,PF/C,3000,8.67,27.25,POR,100
Dec282016,John Wall,PG,9500,46.3,67.25,WAS,100
Dec282016,Joakim Noah,C,4000,21.57,45.5,NY,100
Dec282016,Kevin Durant,SF,9800,50.94,63.75,GS,100
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,1
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,1
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,1
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,1
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,1
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,1
Dec292016,Tyson Chandler,C,4500,18.98,29.75,PHO,1
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,1
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,2
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,2
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,2
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,2
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,2
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,2
Dec292016,Tyson Chandler,C,4500,18.98,29.75,PHO,2
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,2
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,3
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,3
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,3
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,3
Dec292016,Terrence Ross,SG/SF,3600,17.24,23.5,TOR,3
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,3
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,3
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,3
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,4
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,4
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,4
Dec292016,Terrence Ross,SG/SF,3600,17.24,23.5,TOR,4
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,4
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,4
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,4
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,4
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,5
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,5
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,5
Dec292016,Terrence Ross,SG/SF,3600,17.24,23.5,TOR,5
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,5
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,5
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,5
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,5
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,6
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,6
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,6
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,6
Dec292016,Jeremy Lamb,SG/SF,3800,19.14,22.0,CHA,6
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,6
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,6
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,6
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,7
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,7
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,7
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,7
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,7
Dec292016,Dorian Finney-Smith,SF,3200,12.55,21.75,DAL,7
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,7
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,7
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,8
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,8
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,8
Dec292016,Jeremy Lamb,SG/SF,3800,19.14,22.0,CHA,8
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,8
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,8
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,8
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,8
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,9
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,9
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,9
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,9
Dec292016,Jonas Jerebko,PF,3000,7.6,25.75,BOS,9
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,9
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,9
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,9
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,10
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,10
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,10
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,10
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,10
Dec292016,Dorian Finney-Smith,SF,3200,12.55,21.75,DAL,10
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,10
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,10
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,12
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,12
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,12
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,12
Dec292016,Vince Carter,SG/SF,3000,12.93,21.0,MEM,12
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,12
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,12
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,12
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,13
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,13
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,13
Dec292016,Jeremy Lamb,SG/SF,3800,19.14,22.0,CHA,13
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,13
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,13
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,13
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,13
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,11
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,11
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,11
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,11
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,11
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,11
Dec292016,Tyson Chandler,C,4500,18.98,29.75,PHO,11
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,11
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,14
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,14
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,14
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,14
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,14
Dec292016,Dorian Finney-Smith,SF,3200,12.55,21.75,DAL,14
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,14
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,14
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,15
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,15
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,15
Dec292016,Jonas Jerebko,PF,3000,7.6,25.75,BOS,15
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,15
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,15
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,15
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,15
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,16
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,16
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,16
Dec292016,JaMychal Green,PF,4600,23.27,29.5,MEM,16
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,16
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,16
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,16
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,16
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,17
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,17
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,17
Dec292016,Vince Carter,SG/SF,3000,12.93,21.0,MEM,17
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,17
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,17
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,17
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,17
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,18
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,18
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,18
Dec292016,Ersan Ilyasova,PF,4900,27.9,35.0,PHI,18
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,18
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,18
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,18
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,18
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,19
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,19
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,19
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,19
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,19
Dec292016,Ersan Ilyasova,PF,4900,27.9,35.0,PHI,19
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,19
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,19
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,20
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,20
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,20
Dec292016,Vince Carter,SG/SF,3000,12.93,21.0,MEM,20
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,20
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,20
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,20
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,20
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,21
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,21
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,21
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,21
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,21
Dec292016,P.J. Tucker,SF,3800,17.26,20.0,PHO,21
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,21
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,21
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,22
Dec292016,Nik Stauskas,SG,3000,16.38,24.25,PHI,22
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,22
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,22
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,22
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,22
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,22
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,22
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,23
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,23
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,23
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,23
Dec292016,Ersan Ilyasova,PF,4900,27.9,35.0,PHI,23
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,23
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,23
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,23
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,24
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,24
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,24
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,24
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,24
Dec292016,P.J. Tucker,SF,3800,17.26,20.0,PHO,24
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,24
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,24
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,25
Dec292016,Nik Stauskas,SG,3000,16.38,24.25,PHI,25
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,25
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,25
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,25
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,25
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,25
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,25
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,26
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,26
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,26
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,26
Dec292016,P.J. Tucker,SF,3800,17.26,20.0,PHO,26
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,26
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,26
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,26
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,27
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,27
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,27
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,27
Dec292016,Ersan Ilyasova,PF,4900,27.9,35.0,PHI,27
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,27
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,27
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,27
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,28
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,28
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,28
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,28
Dec292016,Jae Crowder,SF,5200,26.95,27.5,BOS,28
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,28
Dec292016,Tyson Chandler,C,4500,18.98,29.75,PHO,28
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,28
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,29
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,29
Dec292016,Ersan Ilyasova,PF,4900,27.9,35.0,PHI,29
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,29
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,29
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,29
Dec292016,Dorian Finney-Smith,SF,3200,12.55,21.75,DAL,29
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,29
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,30
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,30
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,30
Dec292016,Zach Randolph,PF/C,5200,25.62,34.0,MEM,30
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,30
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,30
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,30
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,30
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,31
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,31
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,31
Dec292016,Vince Carter,SG/SF,3000,12.93,21.0,MEM,31
Dec292016,Ersan Ilyasova,PF,4900,27.9,35.0,PHI,31
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,31
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,31
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,31
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,32
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,32
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,32
Dec292016,Terrence Ross,SG/SF,3600,17.24,23.5,TOR,32
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,32
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,32
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,32
Dec292016,Tyson Chandler,C,4500,18.98,29.75,PHO,32
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,33
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,33
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,33
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,33
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,33
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,33
Dec292016,Nerlens Noel,C,3700,12.03,23.5,PHI,33
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,33
Dec292016,Tyler Johnson,PG,5400,26.95,40.75,MIA,36
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,36
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,36
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,36
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,36
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,36
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,36
Dec292016,Steven Adams,C,5000,26.71,30.25,OKC,36
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,37
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,37
Dec292016,Nicolas Batum,SG/SF,7800,41.79,52.25,CHA,37
Dec292016,Josh Richardson,SG/SF,5000,20.88,33.0,MIA,37
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,37
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,37
Dec292016,Nerlens Noel,C,3700,12.03,23.5,PHI,37
Dec292016,George Hill,PG,6200,33.99,48.0,UTA,37
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,38
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,38
Dec292016,Vince Carter,SG/SF,3000,12.93,21.0,MEM,38
Dec292016,Ersan Ilyasova,PF,4900,27.9,35.0,PHI,38
Dec292016,Isaiah Thomas,PG,7700,41.19,51.75,BOS,38
Dec292016,Kyrie Irving,PG,7600,41.54,62.75,CLE,38
Dec292016,Eric Bledsoe,PG,7500,41.16,51.25,PHO,38
Dec292016,Marc Gasol,C,7900,40.04,49.0,MEM,38
Dec292016,Troy Daniels,SG,3000,12.22,31.75,MEM,35
Dec292016,Kevin Love,PF/C,8200,41.7,58.25,CLE,35
