Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Projected Value,Actual Scored,Iteration,date,NumGames,Risk
Sam Dekker,Hassan Whiteside,Marc Gasol,Randy Foye,C.J. Watson,Russell Westbrook,Luol Deng,Jeff Green,HOU,MIA,MEM,BKN,ORL,OKC,LAL,ORL,SF,C,C,PG,PG,PG,SF,SF,473.532782858,227.75,57,Dec142016,10,0.0
Jon Leuer,Richaun Holmes,Domantas Sabonis,Goran Dragic,Joe Harris,Hassan Whiteside,Rodney Stuckey,Russell Westbrook,DET,PHI,OKC,MIA,BKN,MIA,IND,OKC,PF,PF,PF,PG,SF,C,PG,PG,473.92977755,227.5,83,Dec142016,10,0.0
John Wall,Jon Leuer,Jarell Martin,Domantas Sabonis,Andre Drummond,Joel Embiid,Justin Anderson,Chris Paul,WAS,DET,MEM,OKC,DET,PHI,DAL,LAC,PG,PF,PF,PF,C,C,SG,PG,574.158626314,227.5,62,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Gordon Hayward,Dorian Finney-Smith,Joe Harris,DeAndre Jordan,Garrett Temple,LAC,DET,OKC,UTA,DAL,BKN,LAC,SAC,PF,PF,PF,SF,SF,SF,C,PG,482.109882221,226.25,41,Dec142016,10,0.0
John Wall,Blake Griffin,Jon Leuer,Domantas Sabonis,Gordon Hayward,Hassan Whiteside,Randy Foye,C.J. Watson,WAS,LAC,DET,OKC,UTA,MIA,BKN,ORL,PG,PF,PF,PF,SF,C,PG,PG,476.673784056,223.5,52,Dec142016,10,0.0
Kyle Lowry,Domantas Sabonis,Chandler Parsons,Dorian Finney-Smith,Joe Harris,Hassan Whiteside,Garrett Temple,Russell Westbrook,TOR,OKC,MEM,DAL,BKN,MIA,SAC,OKC,PG,PF,SF,SF,SF,C,PG,PG,488.839091985,223.25,16,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Joe Harris,Joel Embiid,Jordan Clarkson,Garrett Temple,Russell Westbrook,LAC,DET,OKC,BKN,PHI,LAL,SAC,OKC,PF,PF,PF,SF,C,PG,PG,PG,549.047439541,223.0,20,Dec142016,10,0.0
John Wall,Luke Babbitt,Kemba Walker,Gordon Hayward,Hassan Whiteside,Marc Gasol,Darrun Hilliard,Randy Foye,WAS,MIA,CHA,UTA,MIA,MEM,DET,BKN,PG,SF,PG,SF,C,C,SG,PG,412.021026103,219.75,35,Dec142016,10,0.0
Hassan Whiteside,Joel Embiid,Jordan Clarkson,Iman Shumpert,Garrett Temple,Paul George,Tobias Harris,DeMarre Carroll,MIA,PHI,LAL,CLE,SAC,IND,DET,TOR,C,C,PG,PG,PG,SF,SF,SF,614.03,217.75,30,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Joe Harris,Andre Drummond,Jordan Clarkson,Garrett Temple,Russell Westbrook,LAC,DET,OKC,BKN,DET,LAL,SAC,OKC,PF,PF,PF,SF,C,PG,PG,PG,533.103624223,217.25,9,Dec142016,10,0.0
Kyle Lowry,Jon Leuer,Richaun Holmes,Domantas Sabonis,Andre Drummond,Marc Gasol,Justin Anderson,Russell Westbrook,TOR,DET,PHI,OKC,DET,MEM,DAL,OKC,PG,PF,PF,PF,C,C,SG,PG,505.012649854,216.25,3,Dec142016,10,0.0
Kyle Lowry,Jon Leuer,Domantas Sabonis,Chandler Parsons,Dorian Finney-Smith,Joe Harris,Hassan Whiteside,Garrett Temple,TOR,DET,OKC,MEM,DAL,BKN,MIA,SAC,PG,PF,PF,SF,SF,SF,C,PG,476.525079379,212.5,96,Dec142016,10,0.0
Domantas Sabonis,Chandler Parsons,Dorian Finney-Smith,Joe Harris,Hassan Whiteside,Rodney Stuckey,Russell Westbrook,Chris Paul,OKC,MEM,DAL,BKN,MIA,IND,OKC,LAC,PF,SF,SF,SF,C,PG,PG,PG,467.164095458,211.75,18,Dec142016,10,0.0
Luke Babbitt,Goran Dragic,Gordon Hayward,Joe Harris,Hassan Whiteside,Vince Carter,Gerald Henderson,Russell Westbrook,MIA,MIA,UTA,BKN,MIA,MEM,PHI,OKC,SF,PG,SF,SF,C,SG,SG,PG,489.790775915,211.5,47,Dec142016,10,0.0
John Wall,Domantas Sabonis,Gordon Hayward,Andre Drummond,Marc Gasol,Gerald Henderson,Josh Richardson,Andre Roberson,WAS,OKC,UTA,DET,MEM,PHI,MIA,OKC,PG,PF,SF,C,C,SG,SG,SG,448.536536601,211.0,90,Dec142016,10,0.0
Jon Leuer,Jarell Martin,Domantas Sabonis,Gordon Hayward,Andre Drummond,Marc Gasol,Rodney Stuckey,Chris Paul,DET,MEM,OKC,UTA,DET,MEM,IND,LAC,PF,PF,PF,SF,C,C,PG,PG,516.119426764,210.75,10,Dec142016,10,0.0
Richaun Holmes,Jarell Martin,Domantas Sabonis,Gordon Hayward,Hassan Whiteside,Marc Gasol,Randy Foye,Russell Westbrook,PHI,MEM,OKC,UTA,MIA,MEM,BKN,OKC,PF,PF,PF,SF,C,C,PG,PG,535.137515303,210.0,71,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Gordon Hayward,Marc Gasol,Jordan Clarkson,Iman Shumpert,Garrett Temple,LAC,DET,OKC,UTA,MEM,LAL,CLE,SAC,PF,PF,PF,SF,C,PG,PG,PG,491.269657753,210.0,46,Dec142016,10,0.0
Luke Babbitt,Jerami Grant,Davis Bertans,Kemba Walker,Hassan Whiteside,Joel Embiid,Gerald Henderson,Russell Westbrook,MIA,OKC,SA,CHA,MIA,PHI,PHI,OKC,SF,SF,SF,PG,C,C,SG,PG,429.020527902,209.25,2,Dec142016,10,0.0
Jon Leuer,Richaun Holmes,Domantas Sabonis,Marc Gasol,Joel Embiid,Andre Roberson,Garrett Temple,Russell Westbrook,DET,PHI,OKC,MEM,PHI,OKC,SAC,OKC,PF,PF,PF,C,C,SG,PG,PG,489.534712952,207.0,15,Dec142016,10,0.0
Domantas Sabonis,Dorian Finney-Smith,Joe Harris,Rudy Gobert,DeAndre Jordan,Jordan Clarkson,Iman Shumpert,Garrett Temple,OKC,DAL,BKN,UTA,LAC,LAL,CLE,SAC,PF,SF,SF,C,C,PG,PG,PG,515.706975077,205.0,28,Dec142016,10,0.0
John Wall,Luke Babbitt,Metta World Peace,Marc Gasol,Willie Cauley-Stein,Alec Burks,Russell Westbrook,Chris Paul,WAS,MIA,LAL,MEM,SAC,UTA,OKC,LAC,PG,SF,SF,C,C,SG,PG,PG,405.766351952,204.25,60,Dec142016,10,0.0
Andre Drummond,Marc Gasol,Jordan Clarkson,Iman Shumpert,Garrett Temple,Paul George,Tobias Harris,DeMarre Carroll,DET,MEM,LAL,CLE,SAC,IND,DET,TOR,C,C,PG,PG,PG,SF,SF,SF,599.852645315,194.25,85,Dec142016,10,0.0
John Wall,Jordan Mickey,Gordon Hayward,Metta World Peace,Marc Gasol,Willie Cauley-Stein,Randy Foye,Russell Westbrook,WAS,BOS,UTA,LAL,MEM,SAC,BKN,OKC,PG,PF,SF,SF,C,C,PG,PG,502.932770603,193.0,50,Dec142016,10,0.0
John Wall,Luke Babbitt,Gordon Hayward,Marc Gasol,Willie Cauley-Stein,Alec Burks,Randy Foye,Russell Westbrook,WAS,MIA,UTA,MEM,SAC,UTA,BKN,OKC,PG,SF,SF,C,C,SG,PG,PG,468.225185382,193.0,77,Dec142016,10,0.0
Jon Leuer,Domantas Sabonis,Rudy Gobert,DeAndre Jordan,Joe Johnson,Randy Foye,C.J. Watson,Russell Westbrook,DET,OKC,UTA,LAC,UTA,BKN,ORL,OKC,PF,PF,C,C,SG,PG,PG,PG,464.02423135,192.75,8,Dec142016,10,0.0
Jon Leuer,Domantas Sabonis,Gordon Hayward,Joel Embiid,DeAndre Jordan,Randy Foye,C.J. Watson,Russell Westbrook,DET,OKC,UTA,PHI,LAC,BKN,ORL,OKC,PF,PF,SF,C,C,PG,PG,PG,477.371066424,192.75,45,Dec142016,10,0.0
Jon Leuer,Domantas Sabonis,Andre Drummond,Marc Gasol,Jordan Clarkson,Andre Roberson,Iman Shumpert,Russell Westbrook,DET,OKC,DET,MEM,LAL,OKC,CLE,OKC,PF,PF,C,C,PG,SG,PG,PG,548.371995926,191.75,42,Dec142016,10,0.0
Jon Leuer,Domantas Sabonis,Gordon Hayward,Rudy Gobert,DeAndre Jordan,Garrett Temple,Randy Foye,C.J. Watson,DET,OKC,UTA,UTA,LAC,SAC,BKN,ORL,PF,PF,SF,C,C,PG,PG,PG,459.40008502,191.25,7,Dec142016,10,0.0
Goran Dragic,Andre Drummond,Jordan Clarkson,Gerald Henderson,Garrett Temple,Paul George,Tobias Harris,DeMarre Carroll,MIA,DET,LAL,PHI,SAC,IND,DET,TOR,PG,C,PG,SG,PG,SF,SF,SF,526.676830028,190.0,44,Dec142016,10,0.0
Luke Babbitt,Gordon Hayward,Andre Drummond,Marc Gasol,Garrett Temple,Randy Foye,Russell Westbrook,Luol Deng,MIA,UTA,DET,MEM,SAC,BKN,OKC,LAL,SF,SF,C,C,PG,PG,PG,SF,504.215610222,189.5,59,Dec142016,10,0.0
Domantas Sabonis,Goran Dragic,Chandler Parsons,Dorian Finney-Smith,Joe Harris,Hassan Whiteside,Jordan Clarkson,Garrett Temple,OKC,MIA,MEM,DAL,BKN,MIA,LAL,SAC,PF,PG,SF,SF,SF,C,PG,PG,480.293182694,189.5,48,Dec142016,10,0.0
John Wall,Jerami Grant,Davis Bertans,Gordon Hayward,Andre Drummond,Dewayne Dedmon,Randy Foye,Russell Westbrook,WAS,OKC,SA,UTA,DET,SA,BKN,OKC,PG,SF,SF,SF,C,C,PG,PG,467.073428882,189.25,74,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Gordon Hayward,Marc Gasol,Randy Foye,C.J. Watson,Russell Westbrook,LAC,DET,OKC,UTA,MEM,BKN,ORL,OKC,PF,PF,PF,SF,C,PG,PG,PG,521.183479428,189.25,82,Dec142016,10,0.0
Domantas Sabonis,Goran Dragic,Joe Harris,Metta World Peace,Andre Drummond,Marc Gasol,Jordan Clarkson,Russell Westbrook,OKC,MIA,BKN,LAL,DET,MEM,LAL,OKC,PF,PG,SF,SF,C,C,PG,PG,497.672263166,187.75,92,Dec142016,10,0.0
John Wall,Dorian Finney-Smith,Joe Harris,Marc Gasol,Gerald Henderson,Randy Foye,C.J. Watson,Luol Deng,WAS,DAL,BKN,MEM,PHI,BKN,ORL,LAL,PG,SF,SF,C,SG,PG,PG,SF,492.785418902,187.0,76,Dec142016,10,0.0
Jon Leuer,Domantas Sabonis,Hassan Whiteside,Andre Drummond,Garrett Temple,Randy Foye,C.J. Watson,Luol Deng,DET,OKC,MIA,DET,SAC,BKN,ORL,LAL,PF,PF,C,C,PG,PG,PG,SF,475.924178299,186.5,51,Dec142016,10,0.0
Matt Barnes,Jon Leuer,Domantas Sabonis,Hassan Whiteside,Andre Drummond,Randy Foye,C.J. Watson,Russell Westbrook,SAC,DET,OKC,MIA,DET,BKN,ORL,OKC,SF,PF,PF,C,C,PG,PG,PG,454.196737995,186.0,12,Dec142016,10,0.0
John Wall,Domantas Sabonis,Chandler Parsons,Dorian Finney-Smith,Joe Harris,Marc Gasol,Jordan Clarkson,Iman Shumpert,WAS,OKC,MEM,DAL,BKN,MEM,LAL,CLE,PG,PF,SF,SF,SF,C,PG,PG,515.83153038,185.25,13,Dec142016,10,0.0
Jon Leuer,Domantas Sabonis,Joe Harris,Hassan Whiteside,Andre Drummond,Randy Foye,C.J. Watson,Chris Paul,DET,OKC,BKN,MIA,DET,BKN,ORL,LAC,PF,PF,SF,C,C,PG,PG,PG,462.056488768,184.75,34,Dec142016,10,0.0
John Wall,Luke Babbitt,Goran Dragic,Gordon Hayward,Metta World Peace,Marc Gasol,Joel Embiid,Randy Foye,WAS,MIA,MIA,UTA,LAL,MEM,PHI,BKN,PG,SF,PG,SF,SF,C,C,PG,492.61177928,180.0,67,Dec142016,10,0.0
Hassan Whiteside,Andre Drummond,Garrett Temple,Randy Foye,C.J. Watson,Paul George,Tobias Harris,DeMarre Carroll,MIA,DET,SAC,BKN,ORL,IND,DET,TOR,C,C,PG,PG,PG,SF,SF,SF,536.969038167,179.75,23,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Joe Harris,Marc Gasol,Randy Foye,C.J. Watson,Chris Paul,LAC,DET,OKC,BKN,MEM,BKN,ORL,LAC,PF,PF,PF,SF,C,PG,PG,PG,524.139205766,179.0,31,Dec142016,10,0.0
John Wall,Jerami Grant,Davis Bertans,Gordon Hayward,Andre Drummond,DeAndre Jordan,Randy Foye,C.J. Watson,WAS,OKC,SA,UTA,DET,LAC,BKN,ORL,PG,SF,SF,SF,C,C,PG,PG,453.648086498,178.5,61,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Gordon Hayward,Marc Gasol,Garrett Temple,Randy Foye,C.J. Watson,LAC,DET,OKC,UTA,MEM,SAC,BKN,ORL,PF,PF,PF,SF,C,PG,PG,PG,537.901662912,177.75,24,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Gordon Hayward,Joel Embiid,Randy Foye,C.J. Watson,Russell Westbrook,LAC,DET,OKC,UTA,PHI,BKN,ORL,OKC,PF,PF,PF,SF,C,PG,PG,PG,505.048321392,177.5,27,Dec142016,10,0.0
Jon Leuer,Domantas Sabonis,Gordon Hayward,Marc Gasol,Joel Embiid,Randy Foye,C.J. Watson,Chris Paul,DET,OKC,UTA,MEM,PHI,BKN,ORL,LAC,PF,PF,SF,C,C,PG,PG,PG,474.966208879,177.25,54,Dec142016,10,0.0
Luke Babbitt,Marc Gasol,Joel Embiid,Garrett Temple,Randy Foye,Russell Westbrook,Tobias Harris,DeMarre Carroll,MIA,MEM,PHI,SAC,BKN,OKC,DET,TOR,SF,C,C,PG,PG,PG,SF,SF,602.420722548,174.0,58,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Joe Harris,Marc Gasol,Garrett Temple,Randy Foye,C.J. Watson,LAC,DET,OKC,BKN,MEM,SAC,BKN,ORL,PF,PF,PF,SF,C,PG,PG,PG,485.392138098,173.25,26,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Joe Harris,Marc Gasol,Garrett Temple,Randy Foye,C.J. Watson,LAC,DET,OKC,BKN,MEM,SAC,BKN,ORL,PF,PF,PF,SF,C,PG,PG,PG,445.48393669,173.25,6,Dec142016,10,0.0
Jon Leuer,Domantas Sabonis,Marc Gasol,Joel Embiid,Joe Johnson,Randy Foye,C.J. Watson,Russell Westbrook,DET,OKC,MEM,PHI,UTA,BKN,ORL,OKC,PF,PF,C,C,SG,PG,PG,PG,499.706068058,173.0,79,Dec142016,10,0.0
Kyle Lowry,Chandler Parsons,Dorian Finney-Smith,Rudy Gobert,DeAndre Jordan,Randy Foye,C.J. Watson,Luol Deng,TOR,MEM,DAL,UTA,LAC,BKN,ORL,LAL,PG,SF,SF,C,C,PG,PG,SF,472.900376928,171.75,100,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Marc Gasol,Andre Roberson,Randy Foye,C.J. Watson,Russell Westbrook,LAC,DET,OKC,MEM,OKC,BKN,ORL,OKC,PF,PF,PF,C,SG,PG,PG,PG,537.416294666,171.5,66,Dec142016,10,0.0
Domantas Sabonis,Gordon Hayward,Andre Drummond,DeAndre Jordan,Joe Johnson,Randy Foye,C.J. Watson,Russell Westbrook,OKC,UTA,DET,LAC,UTA,BKN,ORL,OKC,PF,SF,C,C,SG,PG,PG,PG,457.490617676,170.75,69,Dec142016,10,0.0
Gordon Hayward,Andre Drummond,Marc Gasol,Garrett Temple,Randy Foye,C.J. Watson,Otto Porter,Marcus Morris,UTA,DET,MEM,SAC,BKN,ORL,WAS,DET,SF,C,C,PG,PG,PG,SF,SF,462.467396962,169.25,89,Dec142016,10,0.0
John Wall,Luke Babbitt,Jerami Grant,Davis Bertans,Andre Drummond,Joel Embiid,Randy Foye,Chris Paul,WAS,MIA,OKC,SA,DET,PHI,BKN,LAC,PG,SF,SF,SF,C,C,PG,PG,528.665366616,168.25,5,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Joel Embiid,Joe Johnson,Randy Foye,C.J. Watson,Russell Westbrook,LAC,DET,OKC,PHI,UTA,BKN,ORL,OKC,PF,PF,PF,C,SG,PG,PG,PG,447.963862524,167.5,4,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Joe Harris,Andre Drummond,Randy Foye,C.J. Watson,Russell Westbrook,LAC,DET,OKC,BKN,DET,BKN,ORL,OKC,PF,PF,PF,SF,C,PG,PG,PG,531.711212894,167.25,86,Dec142016,10,0.0
Kyle Lowry,Thomas Robinson,Chris McCullough,Andrew Nicholson,Gordon Hayward,Marc Gasol,Mike Dunleavy,Russell Westbrook,TOR,LAL,BKN,WAS,UTA,MEM,CLE,OKC,PG,PF,PF,PF,SF,C,SG,PG,443.788149725,167.25,70,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Gordon Hayward,Andre Drummond,Randy Foye,C.J. Watson,Chris Paul,LAC,DET,OKC,UTA,DET,BKN,ORL,LAC,PF,PF,PF,SF,C,PG,PG,PG,476.154425065,166.0,40,Dec142016,10,0.0
Jon Leuer,Domantas Sabonis,Gordon Hayward,Andre Drummond,Marc Gasol,Garrett Temple,Randy Foye,C.J. Watson,DET,OKC,UTA,DET,MEM,SAC,BKN,ORL,PF,PF,SF,C,C,PG,PG,PG,447.972292996,165.75,72,Dec142016,10,0.0
Gordon Hayward,Joe Harris,Andre Drummond,Marc Gasol,Garrett Temple,Randy Foye,C.J. Watson,Marcus Morris,UTA,BKN,DET,MEM,SAC,BKN,ORL,DET,SF,SF,C,C,PG,PG,PG,SF,501.985952507,165.0,95,Dec142016,10,0.0
Blake Griffin,Kyle Lowry,Jon Leuer,Domantas Sabonis,Andre Drummond,Josh Richardson,Randy Foye,C.J. Watson,LAC,TOR,DET,OKC,DET,MIA,BKN,ORL,PF,PG,PF,PF,C,SG,PG,PG,466.460656115,162.0,93,Dec142016,10,0.0
Blake Griffin,Jon Leuer,Domantas Sabonis,Gordon Hayward,Andre Drummond,Garrett Temple,Randy Foye,C.J. Watson,LAC,DET,OKC,UTA,DET,SAC,BKN,ORL,PF,PF,PF,SF,C,PG,PG,PG,457.242788033,160.25,64,Dec142016,10,0.0
Domantas Sabonis,Gordon Hayward,Joe Harris,Andre Drummond,Marc Gasol,Garrett Temple,Randy Foye,C.J. Watson,OKC,UTA,BKN,DET,MEM,SAC,BKN,ORL,PF,SF,SF,C,C,PG,PG,PG,444.697103418,155.0,81,Dec142016,10,0.0
Domantas Sabonis,Goran Dragic,Gordon Hayward,Andre Drummond,Randy Foye,C.J. Watson,Paul George,Tobias Harris,OKC,MIA,UTA,DET,BKN,ORL,IND,DET,PF,PG,SF,C,PG,PG,SF,SF,543.618385295,142.25,91,Dec142016,10,0.0
Jerami Grant,Davis Bertans,Gordon Hayward,Andre Drummond,Joel Embiid,Randy Foye,C.J. Watson,Russell Westbrook,OKC,SA,UTA,DET,PHI,BKN,ORL,OKC,SF,SF,SF,C,C,PG,PG,PG,462.105516161,140.5,37,Dec142016,10,0.0
Luke Babbitt,Andre Drummond,Joel Embiid,Alec Burks,Hollis Thompson,Jonathon Simmons,Russell Westbrook,Chris Paul,MIA,DET,PHI,UTA,PHI,SA,OKC,LAC,SF,C,C,SG,SG,SG,PG,PG,461.999156799,139.25,78,Dec142016,10,0.0
Domantas Sabonis,Goran Dragic,Gordon Hayward,Andre Drummond,Joel Embiid,Joe Johnson,Randy Foye,C.J. Watson,OKC,MIA,UTA,DET,PHI,UTA,BKN,ORL,PF,PG,SF,C,C,SG,PG,PG,474.704566139,134.5,11,Dec142016,10,0.0
Domantas Sabonis,Chandler Parsons,Dorian Finney-Smith,Joe Harris,Marc Gasol,Garrett Temple,Randy Foye,C.J. Watson,OKC,MEM,DAL,BKN,MEM,SAC,BKN,ORL,PF,SF,SF,SF,C,PG,PG,PG,466.536439863,125.0,75,Dec142016,10,0.0
Domantas Sabonis,Chandler Parsons,Dorian Finney-Smith,Joe Harris,Marc Gasol,Garrett Temple,Randy Foye,C.J. Watson,OKC,MEM,DAL,BKN,MEM,SAC,BKN,ORL,PF,SF,SF,SF,C,PG,PG,PG,489.03532517,125.0,73,Dec142016,10,0.0
Anthony Davis,Kyle Anderson,Malcolm Brogdon,Justin Holiday,Alan Williams,Kevin Durant,Kawhi Leonard,Damian Lillard,NO,SA,MIL,NY,PHO,GS,SA,POR,PF,SG,PG,PG,C,SF,SF,PG,537.168305083,283.5,99,Dec152016,5,0.0
Rodney Stuckey,Justin Holiday,LaMarcus Aldridge,Kevin Durant,Taj Gibson,Evan Turner,Kawhi Leonard,Damian Lillard,IND,NY,SA,GS,CHI,POR,SA,POR,PG,PG,PF,SF,PF,SG,SF,PG,461.296140451,262.75,88,Dec152016,5,0.0
Anthony Davis,Justin Holiday,Ian Clark,Nikola Jokic,Nikola Mirotic,Kawhi Leonard,Giannis Antetokounmpo,Courtney Lee,NO,NY,GS,DEN,CHI,SA,MIL,NY,PF,PG,PG,C,SF,SF,PG,SG,432.608524601,262.5,62,Dec152016,5,0.0
Anthony Davis,Buddy Hield,Malcolm Brogdon,Alan Williams,Langston Galloway,Kevin Durant,Giannis Antetokounmpo,Courtney Lee,NO,NO,MIL,PHO,NO,GS,MIL,NY,PF,SG,PG,C,PG,SF,PG,SG,491.798105427,261.75,86,Dec152016,5,0.0
Anthony Davis,Will Barton,Allen Crabbe,Tony Snell,Giannis Antetokounmpo,Damian Lillard,Al-Farouq Aminu,Jared Dudley,NO,DEN,POR,MIL,MIL,POR,POR,PHO,PF,SG,SG,SG,PG,PG,PF,PF,455.169119492,260.5,6,Dec152016,5,0.0
Matthew Dellavedova,Nikola Jokic,Paul George,Wilson Chandler,Michael Beasley,Giannis Antetokounmpo,Damian Lillard,Courtney Lee,MIL,DEN,IND,DEN,MIL,MIL,POR,NY,PG,C,SF,SF,SF,PG,PG,SG,457.02863952,257.5,47,Dec152016,5,0.0
Anthony Davis,Malcolm Brogdon,Justin Holiday,Alan Williams,Kevin Durant,Giannis Antetokounmpo,Al-Farouq Aminu,Courtney Lee,NO,MIL,NY,PHO,GS,MIL,POR,NY,PF,PG,PG,C,SF,PG,PF,SG,545.151824791,254.5,34,Dec152016,5,0.0
Anthony Davis,Malik Beasley,Shaun Livingston,Kevin Durant,Tony Snell,Kawhi Leonard,Damian Lillard,Darrell Arthur,NO,DEN,GS,GS,MIL,SA,POR,DEN,PF,PG,PG,SF,SG,SF,PG,PF,423.92855804,250.5,14,Dec152016,5,0.0
Anthony Davis,Leandro Barbosa,Malcolm Brogdon,Alan Williams,Paul George,Wilson Chandler,Damian Lillard,Courtney Lee,NO,PHO,MIL,PHO,IND,DEN,POR,NY,PF,PG,PG,C,SF,SF,PG,SG,587.21,248.0,28,Dec152016,5,0.0
Anthony Davis,Will Barton,Allen Crabbe,Tony Snell,Damian Lillard,Terrence Jones,Al-Farouq Aminu,Stephen Curry,NO,DEN,POR,MIL,POR,NO,POR,GS,PF,SG,SG,SG,PG,PF,PF,PG,455.574477948,245.25,66,Dec152016,5,0.0
Anthony Davis,Tony Snell,Ed Davis,Patrick McCaw,Jonathon Simmons,Giannis Antetokounmpo,Damian Lillard,Jared Dudley,NO,MIL,POR,GS,SA,MIL,POR,PHO,PF,SG,PF,SG,SG,PG,PG,PF,412.95550786,241.75,41,Dec152016,5,0.0
Anthony Davis,Jameer Nelson,Jerian Grant,Kawhi Leonard,Damian Lillard,Terrence Jones,Al-Farouq Aminu,Courtney Lee,NO,DEN,CHI,SA,POR,NO,POR,NY,PF,PG,PG,SF,PG,PF,PF,SG,383.791922731,241.5,81,Dec152016,5,0.0
Anthony Davis,Nikola Jokic,Evan Turner,Allen Crabbe,Tony Snell,Giannis Antetokounmpo,Terrence Jones,Al-Farouq Aminu,NO,DEN,POR,POR,MIL,MIL,NO,POR,PF,C,SG,SG,SG,PG,PF,PF,456.209258846,239.5,19,Dec152016,5,0.0
Anthony Davis,Leandro Barbosa,Malcolm Brogdon,Nikola Jokic,Evan Turner,Damian Lillard,Terrence Jones,Al-Farouq Aminu,NO,PHO,MIL,DEN,POR,POR,NO,POR,PF,PG,PG,C,SG,PG,PF,PF,533.663552754,236.0,59,Dec152016,5,0.0
Anthony Davis,Kyle Anderson,Jason Terry,Kawhi Leonard,Giannis Antetokounmpo,Bobby Portis,Thon Maker,Stephen Curry,NO,SA,MIL,SA,MIL,CHI,MIL,GS,PF,SG,PG,SF,PG,PF,PF,PG,368.273846078,235.5,100,Dec152016,5,0.0
Anthony Davis,Devin Booker,Patrick McCaw,Jonathon Simmons,Giannis Antetokounmpo,Terrence Jones,Al-Farouq Aminu,Stephen Curry,NO,PHO,GS,SA,MIL,NO,POR,GS,PF,SG,SG,SG,PG,PF,PF,PG,447.086684507,234.5,90,Dec152016,5,0.0
Anthony Davis,Devin Booker,Patrick McCaw,Jonathon Simmons,Giannis Antetokounmpo,Terrence Jones,Al-Farouq Aminu,Stephen Curry,NO,PHO,GS,SA,MIL,NO,POR,GS,PF,SG,SG,SG,PG,PF,PF,PG,405.086995211,234.5,51,Dec152016,5,0.0
Rodney Stuckey,Nikola Jokic,Paul George,Wilson Chandler,Michael Beasley,Giannis Antetokounmpo,Damian Lillard,Courtney Lee,IND,DEN,IND,DEN,MIL,MIL,POR,NY,PG,C,SF,SF,SF,PG,PG,SG,489.541562465,234.25,33,Dec152016,5,0.0
Anthony Davis,Jason Terry,Tony Snell,Ed Davis,Patrick McCaw,Jonathon Simmons,Giannis Antetokounmpo,Damian Lillard,NO,MIL,MIL,POR,GS,SA,MIL,POR,PF,PG,SG,PF,SG,SG,PG,PG,523.413175403,233.0,89,Dec152016,5,0.0
Anthony Davis,Jason Terry,Tony Snell,Ed Davis,Patrick McCaw,Jonathon Simmons,Giannis Antetokounmpo,Damian Lillard,NO,MIL,MIL,POR,GS,SA,MIL,POR,PF,PG,SG,PF,SG,SG,PG,PG,466.410151085,233.0,57,Dec152016,5,0.0
Anthony Davis,Jerian Grant,Jason Terry,Devin Booker,Kawhi Leonard,Giannis Antetokounmpo,Al-Farouq Aminu,Jared Dudley,NO,CHI,MIL,PHO,SA,MIL,POR,PHO,PF,PG,PG,SG,SF,PG,PF,PF,406.030804136,232.75,17,Dec152016,5,0.0
Anthony Davis,Nikola Jokic,Jerian Grant,Tony Snell,Damian Lillard,Stephen Curry,Courtney Lee,Manu Ginobili,NO,DEN,CHI,MIL,POR,GS,NY,SA,PF,C,PG,SG,PG,PG,SG,SG,526.076342035,232.5,46,Dec152016,5,0.0
Tim Frazier,Kyle O'Quinn,Kawhi Leonard,Giannis Antetokounmpo,Damian Lillard,Terrence Jones,Al-Farouq Aminu,Courtney Lee,NO,NY,SA,MIL,POR,NO,POR,NY,PG,PF,SF,PG,PG,PF,PF,SG,342.147921324,230.75,18,Dec152016,5,0.0
Anthony Davis,Evan Turner,Ed Davis,Patrick McCaw,Jonathon Simmons,Giannis Antetokounmpo,Damian Lillard,Al-Farouq Aminu,NO,POR,POR,GS,SA,MIL,POR,POR,PF,SG,PF,SG,SG,PG,PG,PF,395.539057272,230.5,39,Dec152016,5,0.0
